,pair_0,pair_1,min_dcor,p-value,condition
46,3,17,0.01351,0.0149,"('1', '2', '4', '7', '10', '11', '12', '14', '16', 'T')"
47,3,T,0.09665,0.0002,"('2', '6', '7', '11', '12', '16', '17')"
48,4,5,0.0,0.48575,"('2', '7', '11', '16', '17')"
49,4,6,0.00163,0.19968,"('3', 'T')"
50,4,7,0.0014,0.22148,"('3', '9', '11', '13', '15', '16', '17', 'T')"
51,4,8,0.01154,0.0251,"('1', '2', '3', '5', '6', '7', '12', '17')"
52,4,9,0.00582,0.06889,"('3', '7', '11', '12', '16', '17')"
53,4,10,3e-05,0.51515,"('13', '14')"
54,4,11,3e-05,0.42486,"('1', '3', '7', '10', '12', 'T')"
55,4,12,0.0,0.48125,"('1', '3', '7', '8', '9', '10', '17', 'T')"
56,4,13,0.0,0.46515,"('5', '7', '8', '11')"
57,4,14,0.002,0.81942,"('10', '13')"
58,4,15,0.0,0.46655,"('1', '3', '5', '9', '10', '12', '13', '14', '16', '17')"
